row_id,group_id,recommended_split,current_text,context_text,discourse_role,source,review_status
disc_s_csa_0320,speech_act_013_documentation,train,The team identified that ambiguous permissions guidance is increasing support demand.,"[CURRENT]
The team identified that ambiguous permissions guidance is increasing support demand.",canonical_assertion,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0321,speech_act_013_documentation,train,"If the dependency is not resolved, ambiguous permissions guidance is increasing support demand. The issue remains open.","[CURRENT]
If the dependency is not resolved, ambiguous permissions guidance is increasing support demand. The issue remains open.",canonical_assertion,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0322,speech_act_013_documentation,train,"The team checked whether ambiguous permissions guidance is increasing support demand, but evidence confirmed the exposure is closed and no monitoring is required.","[CURRENT]
The team checked whether ambiguous permissions guidance is increasing support demand, but evidence confirmed the exposure is closed and no monitoring is required.",completed_history,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0323,speech_act_013_documentation,train,The current position is that the documentation work remains in progress.,"[CURRENT]
The current position is that the documentation work remains in progress.",supporting_detail,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0324,speech_act_013_documentation,train,Can everyone see the documentation screen? We will pause for two minutes before continuing.,"[CURRENT]
Can everyone see the documentation screen? We will pause for two minutes before continuing.",administrative,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0325,speech_act_013_documentation,train,"Nora: I promise I'll bring coffee to the next documentation call. This is social chat, not project work.","[CURRENT]
Nora: I promise I'll bring coffee to the next documentation call. This is social chat, not project work.",administrative,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0326,speech_act_014_analytics,train,Omar: I'll refresh the quarterly sales forecast by Tuesday morning.,"[CURRENT]
Omar: I'll refresh the quarterly sales forecast by Tuesday morning.",canonical_commitment,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0327,speech_act_014_analytics,train,Omar: I can refresh the quarterly sales forecast. I'll have it done by Tuesday morning.,"[CURRENT]
Omar: I can refresh the quarterly sales forecast. I'll have it done by Tuesday morning.",canonical_commitment,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0328,speech_act_014_analytics,train,"Could Omar refresh the quarterly sales forecast by Tuesday morning? Omar: Yes, I'll take that.","[CURRENT]
Could Omar refresh the quarterly sales forecast by Tuesday morning? Omar: Yes, I'll take that.",canonical_commitment,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0329,speech_act_014_analytics,train,"Lead: Can you refresh the quarterly sales forecast?
Omar: Yes.
Lead: Can you finish by Tuesday morning?
Omar: That works.","[CURRENT]
Lead: Can you refresh the quarterly sales forecast?
Omar: Yes.
Lead: Can you finish by Tuesday morning?
Omar: That works.",canonical_commitment,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0330,speech_act_014_analytics,train,Omar to refresh the quarterly sales forecast; due Tuesday morning.,"[CURRENT]
Omar to refresh the quarterly sales forecast; due Tuesday morning.",canonical_commitment,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0331,speech_act_014_analytics,train,"Actions recap: Omar, you're taking the item to refresh the quarterly sales forecast. Omar: Correct, by Tuesday morning.","[CURRENT]
Actions recap: Omar, you're taking the item to refresh the quarterly sales forecast. Omar: Correct, by Tuesday morning.",single_item_recap,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0332,speech_act_014_analytics,train,We need someone to refresh the quarterly sales forecast. Omar: Leave that with me; Tuesday morning is fine.,"[CURRENT]
We need someone to refresh the quarterly sales forecast. Omar: Leave that with me; Tuesday morning is fine.",canonical_commitment,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0333,speech_act_014_analytics,train,"We need to refresh the quarterly sales forecast, but nobody accepted ownership or timing.","[CURRENT]
We need to refresh the quarterly sales forecast, but nobody accepted ownership or timing.",unassigned_proposal,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0334,speech_act_014_analytics,train,It would help to refresh the quarterly sales forecast. The group moved on without assigning it.,"[CURRENT]
It would help to refresh the quarterly sales forecast. The group moved on without assigning it.",unassigned_proposal,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0335,speech_act_014_analytics,train,"Perhaps Omar could refresh the quarterly sales forecast if there is time, but this was not agreed.","[CURRENT]
Perhaps Omar could refresh the quarterly sales forecast if there is time, but this was not agreed.",hypothetical,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0336,speech_act_014_analytics,train,"Omar: I might refresh the quarterly sales forecast, depending on capacity. Lead: Treat that as an idea, not an action.","[CURRENT]
Omar: I might refresh the quarterly sales forecast, depending on capacity. Lead: Treat that as an idea, not an action.",hypothetical,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0337,speech_act_014_analytics,train,Omar already completed the work to refresh the quarterly sales forecast yesterday.,"[CURRENT]
Omar already completed the work to refresh the quarterly sales forecast yesterday.",completed_history,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0338,speech_act_014_analytics,train,Lead: Omar should refresh the quarterly sales forecast. Omar: That's already done; it closed yesterday.,"[CURRENT]
Lead: Omar should refresh the quarterly sales forecast. Omar: That's already done; it closed yesterday.",completed_history,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0339,speech_act_014_analytics,train,Do not refresh the quarterly sales forecast; that proposed action has been cancelled.,"[CURRENT]
Do not refresh the quarterly sales forecast; that proposed action has been cancelled.",state_modifier,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0340,speech_act_014_analytics,train,Earlier we asked Omar to refresh the quarterly sales forecast. That assignment is withdrawn and must not remain open.,"[CURRENT]
Earlier we asked Omar to refresh the quarterly sales forecast. That assignment is withdrawn and must not remain open.",state_modifier,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0341,speech_act_014_analytics,train,The team agreed to focus pipeline reviews on logistics and healthcare.,"[CURRENT]
The team agreed to focus pipeline reviews on logistics and healthcare.",canonical_assertion,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0342,speech_act_014_analytics,train,"Option A was discussed, but the final position is to focus pipeline reviews on logistics and healthcare.","[CURRENT]
Option A was discussed, but the final position is to focus pipeline reviews on logistics and healthcare.",canonical_assertion,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0343,speech_act_014_analytics,train,"Lead: Shall we focus pipeline reviews on logistics and healthcare?
Team: Agreed. That's the approach we will use.","[CURRENT]
Lead: Shall we focus pipeline reviews on logistics and healthcare?
Team: Agreed. That's the approach we will use.",canonical_assertion,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0344,speech_act_014_analytics,train,"One option would be to focus pipeline reviews on logistics and healthcare, although no decision was made.","[CURRENT]
One option would be to focus pipeline reviews on logistics and healthcare, although no decision was made.",unassigned_proposal,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0345,speech_act_014_analytics,train,The team identified that two unqualified opportunities may distort the forecast.,"[CURRENT]
The team identified that two unqualified opportunities may distort the forecast.",canonical_assertion,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0346,speech_act_014_analytics,train,"If the dependency is not resolved, two unqualified opportunities may distort the forecast. The issue remains open.","[CURRENT]
If the dependency is not resolved, two unqualified opportunities may distort the forecast. The issue remains open.",canonical_assertion,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0347,speech_act_014_analytics,train,"The team checked whether two unqualified opportunities may distort the forecast, but evidence confirmed the exposure is closed and no monitoring is required.","[CURRENT]
The team checked whether two unqualified opportunities may distort the forecast, but evidence confirmed the exposure is closed and no monitoring is required.",completed_history,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0348,speech_act_014_analytics,train,The current position is that the analytics work remains in progress.,"[CURRENT]
The current position is that the analytics work remains in progress.",supporting_detail,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0349,speech_act_014_analytics,train,Can everyone see the analytics screen? We will pause for two minutes before continuing.,"[CURRENT]
Can everyone see the analytics screen? We will pause for two minutes before continuing.",administrative,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
disc_s_csa_0350,speech_act_014_analytics,train,"Omar: I promise I'll bring coffee to the next analytics call. This is social chat, not project work.","[CURRENT]
Omar: I promise I'll bring coffee to the next analytics call. This is social chat, not project work.",administrative,derived_reusable_speech_act_curriculum_v1,assistant_reviewed_candidate
