row_id,text,current_text,context_text,speech_act,domain,group_id,recommended_split,source,review_status,review_confidence,review_notes,canonical_group_id,gold_include,previous_text,next_text,lifecycle_state,context_dependency,canonical_worthiness,temporal_role,gold_section,evidence_type,action_state,signals
ctx_009_12,The team identified that unclear termination wording could prolong negotiation.,The team identified that unclear termination wording could prolong negotiation.,"[PREVIOUS]
We should review delivery exposure.
[CURRENT]
The team identified that unclear termination wording could prolong negotiation.
[NEXT]
The exposure remains open.",contextual_curriculum,contract,context_009_contract,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,RISK_009,True,We should review delivery exposure.,The exposure remains open.,active,standalone,canonical_item,none,risk,risk_dependency,not_action,risk_language
ctx_009_13,"Yes, we should monitor that.","Yes, we should monitor that.","[PREVIOUS]
The risk is that unclear termination wording could prolong negotiation.
[CURRENT]
Yes, we should monitor that.
[NEXT]
Add it to the register.",contextual_curriculum,contract,context_009_contract,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,RISK_009,True,The risk is that unclear termination wording could prolong negotiation.,Add it to the register.,active,accepts_previous,supporting_detail,none,risk,risk_dependency,not_action,risk_language
ctx_009_14,That exposure was closed last week.,That exposure was closed last week.,"[PREVIOUS]
We previously worried that unclear termination wording could prolong negotiation.
[CURRENT]
That exposure was closed last week.
[NEXT]
No monitoring is required.",contextual_curriculum,contract,context_009_contract,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We previously worried that unclear termination wording could prolong negotiation.,No monitoring is required.,completed,modifies_previous,context_only,historical,,background_context,completed_history,
ctx_009_15,Can everyone see my screen?,Can everyone see my screen?,"[PREVIOUS]
The meeting is starting.
[CURRENT]
Can everyone see my screen?
[NEXT]
We will continue in a moment.",contextual_curriculum,contract,context_009_contract,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,The meeting is starting.,We will continue in a moment.,none,standalone,none,other,,background_context,not_action,
ctx_009_16,The contract work remains in progress.,The contract work remains in progress.,"[PREVIOUS]
We reviewed the background.
[CURRENT]
The contract work remains in progress.
[NEXT]
No commitment was made.",contextual_curriculum,contract,context_009_contract,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We reviewed the background.,No commitment was made.,none,standalone,supporting_detail,none,,background_context,not_action,
ctx_010_01,I'll prepare the audit evidence index.,I'll prepare the audit evidence index.,"[PREVIOUS]
We need someone to handle this.
[CURRENT]
I'll prepare the audit evidence index.
[NEXT]
Can it be done by next week?",contextual_curriculum,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_010,True,We need someone to handle this.,Can it be done by next week?,active,needs_previous,canonical_item,none,action,action_commitment,confirmed_action,
ctx_010_02,Before next week.,Before next week.,"[PREVIOUS]
I'll prepare the audit evidence index.
[CURRENT]
Before next week.
[NEXT]
Yes, that works.",contextual_curriculum,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_010,True,I'll prepare the audit evidence index.,"Yes, that works.",none,needs_previous,context_only,deadline_previous,action,action_commitment,not_action,deadline_or_sequence
ctx_010_03,"Yes, I'll take that.","Yes, I'll take that.","[PREVIOUS]
Could you prepare the audit evidence index?
[CURRENT]
Yes, I'll take that.
[NEXT]
Please finish by next week.",contextual_curriculum,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_010,True,Could you prepare the audit evidence index?,Please finish by next week.,active,accepts_previous,canonical_item,none,action,action_commitment,confirmed_action,
ctx_010_04,Louis will prepare the audit evidence index by next week.,Louis will prepare the audit evidence index by next week.,"[PREVIOUS]
The work is on the list.
[CURRENT]
Louis will prepare the audit evidence index by next week.
[NEXT]
Let's move on.",contextual_curriculum,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_010,True,The work is on the list.,Let's move on.,active,standalone,canonical_item,deadline_current,action,action_commitment,confirmed_action,deadline_or_sequence
ctx_010_05,I completed the work to prepare the audit evidence index yesterday.,I completed the work to prepare the audit evidence index yesterday.,"[PREVIOUS]
Here is the status.
[CURRENT]
I completed the work to prepare the audit evidence index yesterday.
[NEXT]
Nothing remains open.",contextual_curriculum,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,Here is the status.,Nothing remains open.,completed,standalone,context_only,historical,,background_context,completed_history,
ctx_010_06,I might prepare the audit evidence index if capacity allows.,I might prepare the audit evidence index if capacity allows.,"[PREVIOUS]
We may need help.
[CURRENT]
I might prepare the audit evidence index if capacity allows.
[NEXT]
No action was agreed.",contextual_curriculum,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We may need help.,No action was agreed.,tentative,needs_next,context_only,other,,background_context,not_action,
ctx_010_07,"Actually, another owner will prepare the audit evidence index instead.","Actually, another owner will prepare the audit evidence index instead.","[PREVIOUS]
Louis will prepare the audit evidence index.
[CURRENT]
Actually, another owner will prepare the audit evidence index instead.
[NEXT]
Use the new owner.",contextual_curriculum,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_010,True,Louis will prepare the audit evidence index.,Use the new owner.,superseded,modifies_previous,canonical_item,none,action,action_commitment,not_action,
ctx_010_08,Do not proceed with that action.,Do not proceed with that action.,"[PREVIOUS]
Please prepare the audit evidence index.
[CURRENT]
Do not proceed with that action.
[NEXT]
It is no longer required.",contextual_curriculum,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,Please prepare the audit evidence index.,It is no longer required.,inactive,modifies_previous,context_only,none,,background_context,not_action,
ctx_010_09,We agreed to sample two additional operational processes.,We agreed to sample two additional operational processes.,"[PREVIOUS]
We should choose an approach.
[CURRENT]
We agreed to sample two additional operational processes.
[NEXT]
That is the final position.",contextual_curriculum,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,DECISION_010,True,We should choose an approach.,That is the final position.,none,standalone,canonical_item,none,decision,decision_agreement,not_action,decision_language
ctx_010_10,Agreed.,Agreed.,"[PREVIOUS]
The proposal is to sample two additional operational processes.
[CURRENT]
Agreed.
[NEXT]
Let's use that approach.",contextual_curriculum,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,DECISION_010,True,The proposal is to sample two additional operational processes.,Let's use that approach.,none,accepts_previous,supporting_detail,none,decision,decision_agreement,not_action,decision_language
ctx_010_11,"Yes, that is the decision.","Yes, that is the decision.","[PREVIOUS]
We agreed to sample two additional operational processes.
[CURRENT]
Yes, that is the decision.
[NEXT]
Next topic.",contextual_curriculum,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,DECISION_010,True,We agreed to sample two additional operational processes.,Next topic.,none,needs_previous,duplicate_expression,none,decision,decision_agreement,not_action,decision_language
ctx_010_12,The team identified that missing records could prevent completion of the audit plan.,The team identified that missing records could prevent completion of the audit plan.,"[PREVIOUS]
We should review delivery exposure.
[CURRENT]
The team identified that missing records could prevent completion of the audit plan.
[NEXT]
The exposure remains open.",contextual_curriculum,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,RISK_010,True,We should review delivery exposure.,The exposure remains open.,active,standalone,canonical_item,none,risk,risk_dependency,not_action,risk_language
