row_id,text,speech_act,evidence_type,action_state,signals,domain,group_id,recommended_split,source,review_status,review_confidence,review_notes,previous_text,current_text,next_text,context_text,lifecycle_state,context_dependency,canonical_worthiness,temporal_role,canonical_group_id,gold_include,gold_section
targeted_ev_002_1,Elliot Byrne: I will confirm loading-bay access with the venue before noon tomorrow.,legacy_reviewed,action_commitment,confirmed_action,,evidence,targeted_context_002,train,targeted_generalisation_20260812,human_approved,,,,Elliot Byrne: I will confirm loading-bay access with the venue before noon tomorrow.,,"[PREVIOUS]

[CURRENT]
Elliot Byrne: I will confirm loading-bay access with the venue before noon tomorrow.
[NEXT]
",,,,,,,
targeted_ev_002_2,"Elliot Byrne: We could confirm loading-bay access with the venue before noon tomorrow if capacity allows, but nothing has been agreed.",legacy_reviewed,discussion_topic,possible_action,,evidence,targeted_context_002,train,targeted_generalisation_20260812,human_approved,,,,"Elliot Byrne: We could confirm loading-bay access with the venue before noon tomorrow if capacity allows, but nothing has been agreed.",,"[PREVIOUS]

[CURRENT]
Elliot Byrne: We could confirm loading-bay access with the venue before noon tomorrow if capacity allows, but nothing has been agreed.
[NEXT]
",,,,,,,
targeted_ev_002_3,The work for Elliot Byrne to confirm loading-bay access with the venue was completed yesterday; nothing remains outstanding.,legacy_reviewed,background_context,completed_history,,evidence,targeted_context_002,train,targeted_generalisation_20260812,human_approved,,,,The work for Elliot Byrne to confirm loading-bay access with the venue was completed yesterday; nothing remains outstanding.,,"[PREVIOUS]

[CURRENT]
The work for Elliot Byrne to confirm loading-bay access with the venue was completed yesterday; nothing remains outstanding.
[NEXT]
",,,,,,,
targeted_ev_002_4,Elliot Byrne: The event access discussion covered whether someone should confirm loading-bay access with the venue. The chair closed it with no action today.,legacy_reviewed,discussion_topic,not_action,,evidence,targeted_context_002,train,targeted_generalisation_20260812,human_approved,,,,Elliot Byrne: The event access discussion covered whether someone should confirm loading-bay access with the venue. The chair closed it with no action today.,,"[PREVIOUS]

[CURRENT]
Elliot Byrne: The event access discussion covered whether someone should confirm loading-bay access with the venue. The chair closed it with no action today.
[NEXT]
",,,,,,,
targeted_ev_003_1,Farah Malik: I will update the supplier qualification record within two working days of approval.,legacy_reviewed,document_control_task,confirmed_action,,evidence,targeted_context_003,train,targeted_generalisation_20260812,human_approved,,,,Farah Malik: I will update the supplier qualification record within two working days of approval.,,"[PREVIOUS]

[CURRENT]
Farah Malik: I will update the supplier qualification record within two working days of approval.
[NEXT]
",,,,,,,
targeted_ev_003_2,"Farah Malik: We could update the supplier qualification record within two working days of approval if capacity allows, but nothing has been agreed.",legacy_reviewed,discussion_topic,possible_action,,evidence,targeted_context_003,train,targeted_generalisation_20260812,human_approved,,,,"Farah Malik: We could update the supplier qualification record within two working days of approval if capacity allows, but nothing has been agreed.",,"[PREVIOUS]

[CURRENT]
Farah Malik: We could update the supplier qualification record within two working days of approval if capacity allows, but nothing has been agreed.
[NEXT]
",,,,,,,
targeted_ev_003_3,The work for Farah Malik to update the supplier qualification record was completed yesterday; nothing remains outstanding.,legacy_reviewed,background_context,completed_history,,evidence,targeted_context_003,train,targeted_generalisation_20260812,human_approved,,,,The work for Farah Malik to update the supplier qualification record was completed yesterday; nothing remains outstanding.,,"[PREVIOUS]

[CURRENT]
The work for Farah Malik to update the supplier qualification record was completed yesterday; nothing remains outstanding.
[NEXT]
",,,,,,,
targeted_ev_003_4,Farah Malik: The supplier qualification discussion covered whether someone should update the supplier qualification record. The chair closed it with no action today.,legacy_reviewed,discussion_topic,not_action,,evidence,targeted_context_003,train,targeted_generalisation_20260812,human_approved,,,,Farah Malik: The supplier qualification discussion covered whether someone should update the supplier qualification record. The chair closed it with no action today.,,"[PREVIOUS]

[CURRENT]
Farah Malik: The supplier qualification discussion covered whether someone should update the supplier qualification record. The chair closed it with no action today.
[NEXT]
",,,,,,,
targeted_ev_004_1,Jonas Reed: I will publish the service-status notice 09:15 on Tuesday.,legacy_reviewed,action_commitment,confirmed_action,,evidence,targeted_context_004,train,targeted_generalisation_20260812,human_approved,,,,Jonas Reed: I will publish the service-status notice 09:15 on Tuesday.,,"[PREVIOUS]

[CURRENT]
Jonas Reed: I will publish the service-status notice 09:15 on Tuesday.
[NEXT]
",,,,,,,
targeted_ev_004_2,"Jonas Reed: We could publish the service-status notice 09:15 on Tuesday if capacity allows, but nothing has been agreed.",legacy_reviewed,discussion_topic,possible_action,,evidence,targeted_context_004,train,targeted_generalisation_20260812,human_approved,,,,"Jonas Reed: We could publish the service-status notice 09:15 on Tuesday if capacity allows, but nothing has been agreed.",,"[PREVIOUS]

[CURRENT]
Jonas Reed: We could publish the service-status notice 09:15 on Tuesday if capacity allows, but nothing has been agreed.
[NEXT]
",,,,,,,
targeted_ev_004_3,The work for Jonas Reed to publish the service-status notice was completed yesterday; nothing remains outstanding.,legacy_reviewed,background_context,completed_history,,evidence,targeted_context_004,train,targeted_generalisation_20260812,human_approved,,,,The work for Jonas Reed to publish the service-status notice was completed yesterday; nothing remains outstanding.,,"[PREVIOUS]

[CURRENT]
The work for Jonas Reed to publish the service-status notice was completed yesterday; nothing remains outstanding.
[NEXT]
",,,,,,,
targeted_ev_004_4,Jonas Reed: The software release discussion covered whether someone should publish the service-status notice. The chair closed it with no action today.,legacy_reviewed,discussion_topic,not_action,,evidence,targeted_context_004,train,targeted_generalisation_20260812,human_approved,,,,Jonas Reed: The software release discussion covered whether someone should publish the service-status notice. The chair closed it with no action today.,,"[PREVIOUS]

[CURRENT]
Jonas Reed: The software release discussion covered whether someone should publish the service-status notice. The chair closed it with no action today.
[NEXT]
",,,,,,,
targeted_ev_005_1,Safiya Cole: I will review the packaging artwork against the approved copy before it goes to print.,legacy_reviewed,document_control_task,confirmed_action,,evidence,targeted_context_005,train,targeted_generalisation_20260812,human_approved,,,,Safiya Cole: I will review the packaging artwork against the approved copy before it goes to print.,,"[PREVIOUS]

[CURRENT]
Safiya Cole: I will review the packaging artwork against the approved copy before it goes to print.
[NEXT]
",,,,,,,
targeted_ev_005_2,"Safiya Cole: We could review the packaging artwork against the approved copy before it goes to print if capacity allows, but nothing has been agreed.",legacy_reviewed,discussion_topic,possible_action,,evidence,targeted_context_005,train,targeted_generalisation_20260812,human_approved,,,,"Safiya Cole: We could review the packaging artwork against the approved copy before it goes to print if capacity allows, but nothing has been agreed.",,"[PREVIOUS]

[CURRENT]
Safiya Cole: We could review the packaging artwork against the approved copy before it goes to print if capacity allows, but nothing has been agreed.
[NEXT]
",,,,,,,
targeted_ev_005_3,The work for Safiya Cole to review the packaging artwork against the approved copy was completed yesterday; nothing remains outstanding.,legacy_reviewed,background_context,completed_history,,evidence,targeted_context_005,train,targeted_generalisation_20260812,human_approved,,,,The work for Safiya Cole to review the packaging artwork against the approved copy was completed yesterday; nothing remains outstanding.,,"[PREVIOUS]

[CURRENT]
The work for Safiya Cole to review the packaging artwork against the approved copy was completed yesterday; nothing remains outstanding.
[NEXT]
",,,,,,,
targeted_ev_005_4,Safiya Cole: The packaging review discussion covered whether someone should review the packaging artwork against the approved copy. The chair closed it with no action today.,legacy_reviewed,discussion_topic,not_action,,evidence,targeted_context_005,train,targeted_generalisation_20260812,human_approved,,,,Safiya Cole: The packaging review discussion covered whether someone should review the packaging artwork against the approved copy. The chair closed it with no action today.,,"[PREVIOUS]

[CURRENT]
Safiya Cole: The packaging review discussion covered whether someone should review the packaging artwork against the approved copy. The chair closed it with no action today.
[NEXT]
",,,,,,,
targeted_ev_006_1,Martin Hale: I will request the annual licence renewal quote by close Thursday.,legacy_reviewed,action_commitment,confirmed_action,,evidence,targeted_context_006,train,targeted_generalisation_20260812,human_approved,,,,Martin Hale: I will request the annual licence renewal quote by close Thursday.,,"[PREVIOUS]

[CURRENT]
Martin Hale: I will request the annual licence renewal quote by close Thursday.
[NEXT]
",,,,,,,
targeted_ev_006_2,"Martin Hale: We could request the annual licence renewal quote by close Thursday if capacity allows, but nothing has been agreed.",legacy_reviewed,discussion_topic,possible_action,,evidence,targeted_context_006,train,targeted_generalisation_20260812,human_approved,,,,"Martin Hale: We could request the annual licence renewal quote by close Thursday if capacity allows, but nothing has been agreed.",,"[PREVIOUS]

[CURRENT]
Martin Hale: We could request the annual licence renewal quote by close Thursday if capacity allows, but nothing has been agreed.
[NEXT]
",,,,,,,
targeted_ev_006_3,The work for Martin Hale to request the annual licence renewal quote was completed yesterday; nothing remains outstanding.,legacy_reviewed,background_context,completed_history,,evidence,targeted_context_006,train,targeted_generalisation_20260812,human_approved,,,,The work for Martin Hale to request the annual licence renewal quote was completed yesterday; nothing remains outstanding.,,"[PREVIOUS]

[CURRENT]
The work for Martin Hale to request the annual licence renewal quote was completed yesterday; nothing remains outstanding.
[NEXT]
",,,,,,,
targeted_ev_006_4,Martin Hale: The software licensing discussion covered whether someone should request the annual licence renewal quote. The chair closed it with no action today.,legacy_reviewed,discussion_topic,not_action,,evidence,targeted_context_006,train,targeted_generalisation_20260812,human_approved,,,,Martin Hale: The software licensing discussion covered whether someone should request the annual licence renewal quote. The chair closed it with no action today.,,"[PREVIOUS]

[CURRENT]
Martin Hale: The software licensing discussion covered whether someone should request the annual licence renewal quote. The chair closed it with no action today.
[NEXT]
",,,,,,,
targeted_ev_007_1,Nina Foster: I will upload the signed consent form to the controlled folder after the client returns it.,legacy_reviewed,document_control_task,confirmed_action,,evidence,targeted_context_007,train,targeted_generalisation_20260812,human_approved,,,,Nina Foster: I will upload the signed consent form to the controlled folder after the client returns it.,,"[PREVIOUS]

[CURRENT]
Nina Foster: I will upload the signed consent form to the controlled folder after the client returns it.
[NEXT]
",,,,,,,
targeted_ev_007_2,"Nina Foster: We could upload the signed consent form to the controlled folder after the client returns it if capacity allows, but nothing has been agreed.",legacy_reviewed,discussion_topic,possible_action,,evidence,targeted_context_007,train,targeted_generalisation_20260812,human_approved,,,,"Nina Foster: We could upload the signed consent form to the controlled folder after the client returns it if capacity allows, but nothing has been agreed.",,"[PREVIOUS]

[CURRENT]
Nina Foster: We could upload the signed consent form to the controlled folder after the client returns it if capacity allows, but nothing has been agreed.
[NEXT]
",,,,,,,
targeted_ev_007_3,The work for Nina Foster to upload the signed consent form to the controlled folder was completed yesterday; nothing remains outstanding.,legacy_reviewed,background_context,completed_history,,evidence,targeted_context_007,train,targeted_generalisation_20260812,human_approved,,,,The work for Nina Foster to upload the signed consent form to the controlled folder was completed yesterday; nothing remains outstanding.,,"[PREVIOUS]

[CURRENT]
The work for Nina Foster to upload the signed consent form to the controlled folder was completed yesterday; nothing remains outstanding.
[NEXT]
",,,,,,,
